Value,Mode,Port,Timestamp Sent,Timestamp Received
29.0,0.0,7.0,56162.0,1761785527388.9275
125.0,1.0,0.0,55482.0,1761785527389.2983
29.0,1.0,1.0,55331.0,1761785527389.6626
29.0,1.0,2.0,55478.0,1761785527390.059
29.0,1.0,3.0,55921.0,1761785527390.433
29.0,1.0,4.0,55109.0,1761785527390.795
29.0,1.0,5.0,56170.0,1761785527391.1482
29.0,1.0,6.0,56034.0,1761785527391.489
28.0,1.0,7.0,56171.0,1761785527391.8252
126.0,0.0,0.0,55490.0,1761785527392.181
29.0,0.0,1.0,55335.0,1761785527392.5225
29.0,0.0,2.0,55478.0,1761785527392.8826
29.0,0.0,3.0,55914.0,1761785527393.2969
29.0,0.0,4.0,55107.0,1761785527393.6519
29.0,0.0,5.0,56170.0,1761785527394.0269
29.0,0.0,6.0,56029.0,1761785527394.3806
29.0,0.0,7.0,56167.0,1761785527394.7253
125.0,1.0,0.0,55492.0,1761785527395.0696
29.0,1.0,1.0,55326.0,1761785527395.475
29.0,1.0,2.0,55477.0,1761785527395.9187
29.0,1.0,3.0,55913.0,1761785527396.3447
29.0,1.0,4.0,55097.0,1761785527396.747
29.0,1.0,5.0,56167.0,1761785527397.1504
29.0,1.0,6.0,56024.0,1761785527397.5347
28.0,1.0,7.0,56158.0,1761785527397.966
126.0,0.0,0.0,55488.0,1761785527398.7173
29.0,0.0,1.0,55336.0,1761785527399.2302
29.0,0.0,2.0,55478.0,1761785527399.7017
29.0,0.0,3.0,55913.0,1761785527400.0967
29.0,0.0,4.0,55106.0,1761785527400.4958
29.0,0.0,5.0,56175.0,1761785527400.89
29.0,0.0,6.0,56021.0,1761785527401.2686
29.0,0.0,7.0,56162.0,1761785527401.6284
125.0,1.0,0.0,55483.0,1761785527402.0554
29.0,1.0,1.0,55337.0,1761785527402.4844
29.0,1.0,2.0,55483.0,1761785527402.897
29.0,1.0,3.0,55909.0,1761785527403.3457
29.0,1.0,4.0,55103.0,1761785527403.8196
29.0,1.0,5.0,56176.0,1761785527404.326
29.0,1.0,6.0,56037.0,1761785527404.7869
28.0,1.0,7.0,56169.0,1761785527405.1934
126.0,0.0,0.0,55478.0,1761785527405.6213
29.0,0.0,1.0,55321.0,1761785527405.9973
29.0,0.0,2.0,55476.0,1761785527406.3506
29.0,0.0,3.0,55909.0,1761785527406.7646
29.0,0.0,4.0,55095.0,1761785527407.1035
29.0,0.0,5.0,56161.0,1761785527407.4797
29.0,0.0,6.0,56013.0,1761785527407.828
28.0,0.0,7.0,56151.0,1761785527408.1956
126.0,1.0,0.0,55487.0,1761785527408.5486
29.0,1.0,1.0,55325.0,1761785527408.9
29.0,1.0,2.0,55465.0,1761785527409.2405
29.0,1.0,3.0,55902.0,1761785527409.5796
29.0,1.0,4.0,55092.0,1761785527409.9348
29.0,1.0,5.0,56167.0,1761785527410.2656
29.0,1.0,6.0,56009.0,1761785527410.5886
28.0,1.0,7.0,56151.0,1761785527410.9436
126.0,0.0,0.0,55486.0,1761785527411.29
29.0,0.0,1.0,55327.0,1761785527411.6174
29.0,0.0,2.0,55476.0,1761785527411.9412
29.0,0.0,3.0,55915.0,1761785527412.327
29.0,0.0,4.0,55098.0,1761785527412.651
29.0,0.0,5.0,56166.0,1761785527412.9812
29.0,0.0,6.0,56028.0,1761785527413.462
28.0,0.0,7.0,56158.0,1761785527413.8643
126.0,1.0,0.0,55475.0,1761785527414.4756
29.0,1.0,1.0,55316.0,1761785527414.9624
29.0,1.0,2.0,55467.0,1761785527415.4607
29.0,1.0,3.0,55915.0,1761785527415.8591
29.0,1.0,4.0,55100.0,1761785527416.2275
29.0,1.0,5.0,56170.0,1761785527416.5786
29.0,1.0,6.0,56014.0,1761785527416.937
28.0,1.0,7.0,56152.0,1761785527417.2695
126.0,0.0,0.0,55479.0,1761785527417.6074
29.0,0.0,1.0,55324.0,1761785527417.9597
29.0,0.0,2.0,55474.0,1761785527418.2935
29.0,0.0,3.0,55912.0,1761785527418.6174
29.0,0.0,4.0,55104.0,1761785527418.9438
29.0,0.0,5.0,56175.0,1761785527419.3252
29.0,0.0,6.0,56036.0,1761785527419.6636
28.0,0.0,7.0,56158.0,1761785527419.9812
126.0,1.0,0.0,55492.0,1761785527420.3103
29.0,1.0,1.0,55324.0,1761785527420.773
29.0,1.0,2.0,55476.0,1761785527421.1016
29.0,1.0,3.0,55906.0,1761785527421.42
29.0,1.0,4.0,55105.0,1761785527421.7441
29.0,1.0,5.0,56169.0,1761785527422.1067
29.0,1.0,6.0,56027.0,1761785527422.4395
28.0,1.0,7.0,56156.0,1761785527422.825
126.0,0.0,0.0,55479.0,1761785527423.1763
29.0,0.0,1.0,55333.0,1761785527423.507
29.0,0.0,2.0,55475.0,1761785527423.8296
29.0,0.0,3.0,55909.0,1761785527424.1516
29.0,0.0,4.0,55099.0,1761785527424.5288
29.0,0.0,5.0,56173.0,1761785527424.862
29.0,0.0,6.0,56022.0,1761785527425.1853
28.0,0.0,7.0,56168.0,1761785527425.5134
126.0,1.0,0.0,55482.0,1761785527425.838
29.0,1.0,1.0,55333.0,1761785527426.1619
29.0,1.0,2.0,55479.0,1761785527426.4915
29.0,1.0,3.0,55906.0,1761785527426.8333
29.0,1.0,4.0,55094.0,1761785527427.1719
29.0,1.0,5.0,56168.0,1761785527427.5134
29.0,1.0,6.0,56035.0,1761785527427.8396
28.0,1.0,7.0,56160.0,1761785527428.158
126.0,0.0,0.0,55477.0,1761785527428.4915
29.0,0.0,1.0,55328.0,1761785527428.8062
29.0,0.0,2.0,55476.0,1761785527429.128
29.0,0.0,3.0,55900.0,1761785527429.474
29.0,0.0,4.0,55095.0,1761785527429.8157
29.0,0.0,5.0,56172.0,1761785527430.2742
29.0,0.0,6.0,56017.0,1761785527430.8176
28.0,0.0,7.0,56158.0,1761785527431.3396
126.0,1.0,0.0,55488.0,1761785527431.7627
29.0,1.0,1.0,55332.0,1761785527432.3079
29.0,1.0,2.0,55482.0,1761785527432.7378
29.0,1.0,3.0,55898.0,1761785527433.1787
29.0,1.0,4.0,55089.0,1761785527433.568
29.0,1.0,5.0,56163.0,1761785527433.939
29.0,1.0,6.0,56015.0,1761785527434.3352
28.0,1.0,7.0,56158.0,1761785527434.6855
126.0,0.0,0.0,55490.0,1761785527435.024
29.0,0.0,1.0,55339.0,1761785527435.3584
29.0,0.0,2.0,55478.0,1761785527435.723
29.0,0.0,3.0,55917.0,1761785527436.0708
29.0,0.0,4.0,55097.0,1761785527436.4158
29.0,0.0,5.0,56167.0,1761785527436.7544
29.0,0.0,6.0,56028.0,1761785527437.1753
28.0,0.0,7.0,56160.0,1761785527437.5437
126.0,1.0,0.0,55475.0,1761785527437.894
29.0,1.0,1.0,55323.0,1761785527438.2175
29.0,1.0,2.0,55471.0,1761785527438.5635
29.0,1.0,3.0,55903.0,1761785527438.9062
29.0,1.0,4.0,55088.0,1761785527439.2441
29.0,1.0,5.0,56151.0,1761785527439.5718
29.0,1.0,6.0,56007.0,1761785527439.9036
28.0,1.0,7.0,56155.0,1761785527440.2349
126.0,0.0,0.0,55476.0,1761785527440.5674
-9972.0,0.0,1.0,55316.0,1761785527440.988
29.0,0.0,2.0,55468.0,1761785527441.343
29.0,0.0,3.0,55892.0,1761785527441.679
29.0,0.0,4.0,55083.0,1761785527442.003
29.0,0.0,5.0,56144.0,1761785527442.3218
29.0,0.0,6.0,56011.0,1761785527442.6475
28.0,0.0,7.0,56150.0,1761785527442.9666
129.0,1.0,0.0,55486.0,1761785527443.291
29.0,1.0,1.0,55334.0,1761785527443.6362
29.0,1.0,2.0,55471.0,1761785527443.9583
28.0,1.0,3.0,55895.0,1761785527444.3035
29.0,1.0,4.0,55087.0,1761785527444.6272
29.0,1.0,5.0,56157.0,1761785527444.9443
29.0,1.0,6.0,56007.0,1761785527445.268
29.0,1.0,7.0,56150.0,1761785527445.6296
126.0,0.0,0.0,55487.0,1761785527446.033
29.0,0.0,1.0,55333.0,1761785527446.3772
29.0,0.0,2.0,55488.0,1761785527446.8042
28.0,0.0,3.0,55915.0,1761785527447.4204
29.0,0.0,4.0,55102.0,1761785527448.1902
29.0,0.0,5.0,56159.0,1761785527448.6406
29.0,0.0,6.0,56014.0,1761785527449.047
29.0,0.0,7.0,56159.0,1761785527449.4307
126.0,1.0,0.0,55475.0,1761785527449.8362
29.0,1.0,1.0,55321.0,1761785527450.2048
29.0,1.0,2.0,55472.0,1761785527450.6414
28.0,1.0,3.0,55912.0,1761785527451.2356
29.0,1.0,4.0,55093.0,1761785527451.6306
29.0,1.0,5.0,56154.0,1761785527452.0312
29.0,1.0,6.0,56005.0,1761785527452.4026
29.0,1.0,7.0,56157.0,1761785527452.808
126.0,0.0,0.0,55479.0,1761785527453.2139
29.0,0.0,1.0,55327.0,1761785527453.6162
29.0,0.0,2.0,55471.0,1761785527454.1028
28.0,0.0,3.0,55907.0,1761785527454.5042
29.0,0.0,4.0,55101.0,1761785527454.9624
29.0,0.0,5.0,56149.0,1761785527455.3523
29.0,0.0,6.0,56007.0,1761785527455.7285
29.0,0.0,7.0,56158.0,1761785527456.113
126.0,1.0,0.0,55476.0,1761785527456.5286
29.0,1.0,1.0,55322.0,1761785527456.9802
29.0,1.0,2.0,55470.0,1761785527457.3782
28.0,1.0,3.0,55916.0,1761785527457.8093
29.0,1.0,4.0,55093.0,1761785527458.2114
29.0,1.0,5.0,56157.0,1761785527458.598
29.0,1.0,6.0,56015.0,1761785527458.9995
29.0,1.0,7.0,56157.0,1761785527459.4036
126.0,0.0,0.0,55465.0,1761785527459.7856
29.0,0.0,1.0,55327.0,1761785527460.1519
29.0,0.0,2.0,55472.0,1761785527460.5168
28.0,0.0,3.0,55919.0,1761785527460.8713
29.0,0.0,4.0,55098.0,1761785527461.2363
29.0,0.0,5.0,56161.0,1761785527461.5913
29.0,0.0,6.0,56005.0,1761785527461.9956
29.0,0.0,7.0,56146.0,1761785527462.4517
126.0,1.0,0.0,55483.0,1761785527462.868
29.0,1.0,1.0,55323.0,1761785527463.2556
29.0,1.0,2.0,55468.0,1761785527463.7107
28.0,1.0,3.0,55904.0,1761785527464.2327
29.0,1.0,4.0,55101.0,1761785527464.723
29.0,1.0,5.0,56159.0,1761785527465.2532
29.0,1.0,6.0,56018.0,1761785527465.7666
29.0,1.0,7.0,56159.0,1761785527466.1746
126.0,0.0,0.0,55471.0,1761785527466.6006
29.0,0.0,1.0,55319.0,1761785527466.9724
29.0,0.0,2.0,55480.0,1761785527467.3354
28.0,0.0,3.0,55910.0,1761785527467.6892
29.0,0.0,4.0,55097.0,1761785527468.0535
29.0,0.0,5.0,56167.0,1761785527468.4343
29.0,0.0,6.0,56022.0,1761785527468.7935
29.0,0.0,7.0,56168.0,1761785527469.1445
126.0,1.0,0.0,55486.0,1761785527469.5173
29.0,1.0,1.0,55335.0,1761785527469.8782
29.0,1.0,2.0,55483.0,1761785527470.2388
28.0,1.0,3.0,55912.0,1761785527470.611
29.0,1.0,4.0,55091.0,1761785527470.9995
29.0,1.0,5.0,56166.0,1761785527471.3623
29.0,1.0,6.0,56013.0,1761785527471.709
29.0,1.0,7.0,56160.0,1761785527472.0815
126.0,0.0,0.0,55482.0,1761785527472.4504
29.0,0.0,1.0,55321.0,1761785527472.844
29.0,0.0,2.0,55473.0,1761785527473.2107
28.0,0.0,3.0,55910.0,1761785527473.598
29.0,0.0,4.0,55092.0,1761785527473.9917
29.0,0.0,5.0,56155.0,1761785527474.3806
29.0,0.0,6.0,56017.0,1761785527474.754
29.0,0.0,7.0,56153.0,1761785527475.1294
126.0,1.0,0.0,55484.0,1761785527475.5222
29.0,1.0,1.0,55332.0,1761785527475.8926
29.0,1.0,2.0,55481.0,1761785527476.2532
28.0,1.0,3.0,55920.0,1761785527476.6848
29.0,1.0,4.0,55117.0,1761785527477.0857
29.0,1.0,5.0,56178.0,1761785527477.4636
29.0,1.0,6.0,56028.0,1761785527477.83
29.0,1.0,7.0,56164.0,1761785527478.188
126.0,0.0,0.0,55474.0,1761785527478.5588
29.0,0.0,1.0,55325.0,1761785527478.9265
29.0,0.0,2.0,55486.0,1761785527479.2844
28.0,0.0,3.0,55918.0,1761785527479.6707
29.0,0.0,4.0,55088.0,1761785527480.1104
29.0,0.0,5.0,56171.0,1761785527480.6138
29.0,0.0,6.0,56014.0,1761785527481.064
29.0,0.0,7.0,56162.0,1761785527481.549
126.0,1.0,0.0,55475.0,1761785527482.0222
29.0,1.0,1.0,55315.0,1761785527482.4968
28.0,1.0,2.0,55469.0,1761785527483.0159
29.0,1.0,3.0,55903.0,1761785527483.486
29.0,1.0,4.0,55093.0,1761785527483.8987
29.0,1.0,5.0,56165.0,1761785527484.2776
29.0,1.0,6.0,56017.0,1761785527484.6465
29.0,1.0,7.0,56162.0,1761785527485.0044
126.0,0.0,0.0,55490.0,1761785527485.3643
29.0,0.0,1.0,55327.0,1761785527485.7214
29.0,0.0,2.0,55462.0,1761785527486.1174
28.0,0.0,3.0,55900.0,1761785527486.4646
29.0,0.0,4.0,55097.0,1761785527486.83
29.0,0.0,5.0,56160.0,1761785527487.2292
29.0,0.0,6.0,56015.0,1761785527487.666
29.0,0.0,7.0,56148.0,1761785527488.0278
126.0,1.0,0.0,55486.0,1761785527488.384
29.0,1.0,1.0,55329.0,1761785527488.888
28.0,1.0,2.0,55475.0,1761785527489.3206
29.0,1.0,3.0,55910.0,1761785527489.7046
29.0,1.0,4.0,55101.0,1761785527490.0725
29.0,1.0,5.0,56174.0,1761785527490.4385
29.0,1.0,6.0,56032.0,1761785527490.7869
29.0,1.0,7.0,56161.0,1761785527491.139
126.0,0.0,0.0,55495.0,1761785527491.4956
29.0,0.0,1.0,55335.0,1761785527491.881
28.0,0.0,2.0,55480.0,1761785527492.2766
29.0,0.0,3.0,55908.0,1761785527492.6665
29.0,0.0,4.0,55098.0,1761785527493.0823
29.0,0.0,5.0,56168.0,1761785527493.5405
29.0,0.0,6.0,56017.0,1761785527493.9934
29.0,0.0,7.0,56168.0,1761785527494.379
126.0,1.0,0.0,55487.0,1761785527494.7764
29.0,1.0,1.0,55333.0,1761785527495.133
28.0,1.0,2.0,55465.0,1761785527495.4775
29.0,1.0,3.0,55916.0,1761785527495.851
29.0,1.0,4.0,55095.0,1761785527496.1958
29.0,1.0,5.0,56155.0,1761785527496.5354
29.0,1.0,6.0,56026.0,1761785527496.8853
29.0,1.0,7.0,56171.0,1761785527497.2832
126.0,0.0,0.0,55493.0,1761785527497.7024
29.0,0.0,1.0,55330.0,1761785527498.1465
28.0,0.0,2.0,55485.0,1761785527498.574
29.0,0.0,3.0,55914.0,1761785527498.9739
29.0,0.0,4.0,55092.0,1761785527499.3545
29.0,0.0,5.0,56165.0,1761785527499.8726
29.0,0.0,6.0,56020.0,1761785527500.3345
29.0,0.0,7.0,56169.0,1761785527500.7578
126.0,1.0,0.0,55475.0,1761785527501.1477
29.0,1.0,1.0,55327.0,1761785527501.5413
28.0,1.0,2.0,55476.0,1761785527501.9102
29.0,1.0,3.0,55912.0,1761785527502.3064
29.0,1.0,4.0,55089.0,1761785527502.638
29.0,1.0,5.0,56154.0,1761785527503.0127
29.0,1.0,6.0,56005.0,1761785527503.4985
29.0,1.0,7.0,56152.0,1761785527503.983
126.0,0.0,0.0,55497.0,1761785527504.4607
29.0,0.0,1.0,55333.0,1761785527504.846
28.0,0.0,2.0,55482.0,1761785527505.223
29.0,0.0,3.0,55906.0,1761785527505.66
29.0,0.0,4.0,55089.0,1761785527506.0447
29.0,0.0,5.0,56159.0,1761785527506.436
29.0,0.0,6.0,56014.0,1761785527506.8242
29.0,0.0,7.0,56157.0,1761785527507.2183
126.0,1.0,0.0,55477.0,1761785527507.585
29.0,1.0,1.0,55322.0,1761785527508.0232
28.0,1.0,2.0,55476.0,1761785527508.4265
29.0,1.0,3.0,55905.0,1761785527508.8167
29.0,1.0,4.0,55099.0,1761785527509.2612
29.0,1.0,5.0,56174.0,1761785527509.628
29.0,1.0,6.0,56032.0,1761785527510.0305
29.0,1.0,7.0,56162.0,1761785527510.5183
126.0,0.0,0.0,55475.0,1761785527510.872
29.0,0.0,1.0,55318.0,1761785527511.2178
28.0,0.0,2.0,55465.0,1761785527511.6064
29.0,0.0,3.0,55899.0,1761785527511.9575
29.0,0.0,4.0,55090.0,1761785527512.3484
29.0,0.0,5.0,56154.0,1761785527512.7708
29.0,0.0,6.0,56013.0,1761785527513.1858
29.0,0.0,7.0,56153.0,1761785527513.7395
126.0,1.0,0.0,55482.0,1761785527514.2559
29.0,1.0,1.0,55326.0,1761785527514.6995
28.0,1.0,2.0,55484.0,1761785527515.2378
29.0,1.0,3.0,55912.0,1761785527515.6672
29.0,1.0,4.0,55100.0,1761785527516.0637
29.0,1.0,5.0,56165.0,1761785527516.4766
29.0,1.0,6.0,56014.0,1761785527516.9216
29.0,1.0,7.0,56163.0,1761785527517.3425
126.0,0.0,0.0,55474.0,1761785527517.765
29.0,0.0,1.0,55317.0,1761785527518.173
28.0,0.0,2.0,55468.0,1761785527518.5332
29.0,0.0,3.0,55905.0,1761785527518.8904
29.0,0.0,4.0,55090.0,1761785527519.2969
29.0,0.0,5.0,56144.0,1761785527519.6755
29.0,0.0,6.0,56004.0,1761785527520.0884
29.0,0.0,7.0,56163.0,1761785527520.451
126.0,1.0,0.0,55473.0,1761785527520.8384
29.0,1.0,1.0,55320.0,1761785527521.284
28.0,1.0,2.0,55484.0,1761785527521.7004
29.0,1.0,3.0,55911.0,1761785527522.0981
29.0,1.0,4.0,55096.0,1761785527522.4788
29.0,1.0,5.0,56176.0,1761785527522.8315
29.0,1.0,6.0,56014.0,1761785527523.1768
29.0,1.0,7.0,56164.0,1761785527523.5356
126.0,0.0,0.0,55474.0,1761785527523.889
29.0,0.0,1.0,55318.0,1761785527524.219
28.0,0.0,2.0,55469.0,1761785527524.544
29.0,0.0,3.0,55904.0,1761785527524.9148
29.0,0.0,4.0,55082.0,1761785527525.2708
29.0,0.0,5.0,56149.0,1761785527525.6108
29.0,0.0,6.0,56014.0,1761785527525.9563
29.0,0.0,7.0,56146.0,1761785527526.2764
126.0,1.0,0.0,55472.0,1761785527526.6082
29.0,1.0,1.0,55308.0,1761785527526.942
28.0,1.0,2.0,55469.0,1761785527527.2676
29.0,1.0,3.0,55907.0,1761785527527.6196
29.0,1.0,4.0,55085.0,1761785527527.9663
29.0,1.0,5.0,56155.0,1761785527528.2974
29.0,1.0,6.0,56008.0,1761785527528.6292
29.0,1.0,7.0,56146.0,1761785527528.997
126.0,0.0,0.0,55464.0,1761785527529.3325
29.0,0.0,1.0,55320.0,1761785527529.66
28.0,0.0,2.0,55468.0,1761785527530.0083
29.0,0.0,3.0,55908.0,1761785527530.662
29.0,0.0,4.0,55089.0,1761785527531.0806
29.0,0.0,5.0,56159.0,1761785527531.7454
29.0,0.0,6.0,56016.0,1761785527532.3557
29.0,0.0,7.0,56159.0,1761785527532.7983
126.0,1.0,0.0,55477.0,1761785527533.1892
29.0,1.0,1.0,55314.0,1761785527533.5364
28.0,1.0,2.0,55467.0,1761785527533.9038
29.0,1.0,3.0,55906.0,1761785527534.2532
29.0,1.0,4.0,55092.0,1761785527534.5771
29.0,1.0,5.0,56161.0,1761785527534.9282
29.0,1.0,6.0,56011.0,1761785527535.341
29.0,1.0,7.0,56159.0,1761785527535.7546
126.0,0.0,0.0,55479.0,1761785527536.1392
29.0,0.0,1.0,55319.0,1761785527536.5461
28.0,0.0,2.0,55474.0,1761785527537.0093
29.0,0.0,3.0,55900.0,1761785527537.4197
29.0,0.0,4.0,55089.0,1761785527537.8186
29.0,0.0,5.0,56166.0,1761785527538.3137
29.0,0.0,6.0,56018.0,1761785527538.6794
-9972.0,0.0,7.0,56170.0,1761785527539.0557
128.0,1.0,0.0,55473.0,1761785527539.4438
29.0,1.0,1.0,55320.0,1761785527539.8113
29.0,1.0,2.0,55463.0,1761785527540.1587
29.0,1.0,3.0,55902.0,1761785527540.539
29.0,1.0,4.0,55087.0,1761785527540.9478
29.0,1.0,5.0,56154.0,1761785527541.3362
28.0,1.0,6.0,56000.0,1761785527541.6938
29.0,1.0,7.0,56146.0,1761785527542.0457
126.0,0.0,0.0,55470.0,1761785527542.4297
29.0,0.0,1.0,55311.0,1761785527542.804
29.0,0.0,2.0,55464.0,1761785527543.134
29.0,0.0,3.0,55893.0,1761785527543.4817
29.0,0.0,4.0,55079.0,1761785527543.9514
29.0,0.0,5.0,56161.0,1761785527544.3323
28.0,0.0,6.0,56007.0,1761785527544.7336
29.0,0.0,7.0,56150.0,1761785527545.1255
126.0,1.0,0.0,55470.0,1761785527545.5393
29.0,1.0,1.0,55316.0,1761785527546.218
29.0,1.0,2.0,55488.0,1761785527546.634
29.0,1.0,3.0,55923.0,1761785527547.0952
29.0,1.0,4.0,55100.0,1761785527547.4922
29.0,1.0,5.0,56159.0,1761785527547.8591
28.0,1.0,6.0,56019.0,1761785527548.4426
29.0,1.0,7.0,56163.0,1761785527548.924
126.0,0.0,0.0,55478.0,1761785527549.338
29.0,0.0,1.0,55329.0,1761785527549.7407
29.0,0.0,2.0,55474.0,1761785527550.1147
29.0,0.0,3.0,55910.0,1761785527550.4768
29.0,0.0,4.0,55102.0,1761785527550.842
29.0,0.0,5.0,56179.0,1761785527551.2512
28.0,0.0,6.0,56022.0,1761785527551.8499
29.0,0.0,7.0,56146.0,1761785527552.3855
126.0,1.0,0.0,55488.0,1761785527552.8289
29.0,1.0,1.0,55328.0,1761785527553.3193
29.0,1.0,2.0,55466.0,1761785527553.7437
29.0,1.0,3.0,55909.0,1761785527554.1191
29.0,1.0,4.0,55087.0,1761785527554.568
29.0,1.0,5.0,56156.0,1761785527554.9202
28.0,1.0,6.0,56012.0,1761785527555.3203
29.0,1.0,7.0,56159.0,1761785527555.6582
126.0,0.0,0.0,55494.0,1761785527555.99
29.0,0.0,1.0,55334.0,1761785527556.5735
29.0,0.0,2.0,55475.0,1761785527557.007
29.0,0.0,3.0,55910.0,1761785527557.3977
29.0,0.0,4.0,55092.0,1761785527557.7983
29.0,0.0,5.0,56170.0,1761785527558.2742
28.0,0.0,6.0,56014.0,1761785527558.8584
29.0,0.0,7.0,56150.0,1761785527559.268
126.0,1.0,0.0,55480.0,1761785527559.7046
29.0,1.0,1.0,55333.0,1761785527560.247
29.0,1.0,2.0,55474.0,1761785527560.6072
29.0,1.0,3.0,55912.0,1761785527560.9536
29.0,1.0,4.0,55092.0,1761785527561.4133
29.0,1.0,5.0,56171.0,1761785527561.8018
28.0,1.0,6.0,56025.0,1761785527562.1548
29.0,1.0,7.0,56161.0,1761785527562.5015
126.0,0.0,0.0,55479.0,1761785527562.937
29.0,0.0,1.0,55323.0,1761785527563.3105
29.0,0.0,2.0,55465.0,1761785527563.6777
29.0,0.0,3.0,55907.0,1761785527564.064
29.0,0.0,4.0,55091.0,1761785527564.4348
29.0,0.0,5.0,56159.0,1761785527565.0767
28.0,0.0,6.0,56019.0,1761785527565.5342
29.0,0.0,7.0,56168.0,1761785527565.9744
126.0,1.0,0.0,55482.0,1761785527566.5054
29.0,1.0,1.0,55318.0,1761785527566.8909
29.0,1.0,2.0,55484.0,1761785527567.258
29.0,1.0,3.0,55906.0,1761785527567.732
29.0,1.0,4.0,55082.0,1761785527568.2268
29.0,1.0,5.0,56161.0,1761785527568.6133
28.0,1.0,6.0,56015.0,1761785527569.1086
29.0,1.0,7.0,56157.0,1761785527569.5498
126.0,0.0,0.0,55469.0,1761785527569.9238
29.0,0.0,1.0,55322.0,1761785527570.2705
29.0,0.0,2.0,55472.0,1761785527570.6694
29.0,0.0,3.0,55901.0,1761785527571.0486
29.0,0.0,4.0,55089.0,1761785527571.4214
29.0,0.0,5.0,56158.0,1761785527571.7766
28.0,0.0,6.0,56019.0,1761785527572.2842
29.0,0.0,7.0,56161.0,1761785527572.8115
126.0,1.0,0.0,55473.0,1761785527573.2188
29.0,1.0,1.0,55319.0,1761785527573.5715
29.0,1.0,2.0,55468.0,1761785527574.0288
29.0,1.0,3.0,55908.0,1761785527574.6182
29.0,1.0,4.0,55087.0,1761785527575.1042
28.0,1.0,5.0,56163.0,1761785527575.4978
29.0,1.0,6.0,56018.0,1761785527575.8943
29.0,1.0,7.0,56160.0,1761785527576.2976
126.0,0.0,0.0,55482.0,1761785527576.7205
29.0,0.0,1.0,55329.0,1761785527577.1382
29.0,0.0,2.0,55477.0,1761785527577.679
29.0,0.0,3.0,55901.0,1761785527578.1252
29.0,0.0,4.0,55085.0,1761785527578.4595
29.0,0.0,5.0,56150.0,1761785527578.7827
28.0,0.0,6.0,56008.0,1761785527579.0945
29.0,0.0,7.0,56164.0,1761785527579.4207
126.0,1.0,0.0,55468.0,1761785527579.7456
29.0,1.0,1.0,55321.0,1761785527580.0603
29.0,1.0,2.0,55479.0,1761785527580.576
29.0,1.0,3.0,55904.0,1761785527581.0437
29.0,1.0,4.0,55093.0,1761785527581.529
28.0,1.0,5.0,56154.0,1761785527581.9626
29.0,1.0,6.0,56007.0,1761785527582.499
29.0,1.0,7.0,56160.0,1761785527582.9026
126.0,0.0,0.0,55474.0,1761785527583.274
29.0,0.0,1.0,55319.0,1761785527583.6584
29.0,0.0,2.0,55457.0,1761785527584.0596
29.0,0.0,3.0,55900.0,1761785527584.4346
29.0,0.0,4.0,55080.0,1761785527584.784
28.0,0.0,5.0,56151.0,1761785527585.1565
29.0,0.0,6.0,56002.0,1761785527585.4895
29.0,0.0,7.0,56150.0,1761785527585.876
126.0,1.0,0.0,55476.0,1761785527586.2185
29.0,1.0,1.0,55316.0,1761785527586.5754
29.0,1.0,2.0,55471.0,1761785527586.9211
29.0,1.0,3.0,55901.0,1761785527587.2498
29.0,1.0,4.0,55082.0,1761785527587.599
28.0,1.0,5.0,56143.0,1761785527588.0042
29.0,1.0,6.0,55996.0,1761785527588.387
29.0,1.0,7.0,56143.0,1761785527588.7717
126.0,0.0,0.0,55456.0,1761785527589.125
29.0,0.0,1.0,55319.0,1761785527589.4717
29.0,0.0,2.0,55467.0,1761785527589.7974
29.0,0.0,3.0,55901.0,1761785527590.1694
29.0,0.0,4.0,55085.0,1761785527590.4954
28.0,0.0,5.0,56146.0,1761785527590.8103
29.0,0.0,6.0,56014.0,1761785527591.1858
29.0,0.0,7.0,56167.0,1761785527591.5254
126.0,1.0,0.0,55470.0,1761785527591.882
29.0,1.0,1.0,55321.0,1761785527592.2158
29.0,1.0,2.0,55475.0,1761785527592.5527
29.0,1.0,3.0,55912.0,1761785527592.8887
29.0,1.0,4.0,55083.0,1761785527593.2139
28.0,1.0,5.0,56151.0,1761785527593.5317
29.0,1.0,6.0,56009.0,1761785527593.894
29.0,1.0,7.0,56153.0,1761785527594.233
126.0,0.0,0.0,55480.0,1761785527594.5781
29.0,0.0,1.0,55323.0,1761785527594.8943
29.0,0.0,2.0,55470.0,1761785527595.207
29.0,0.0,3.0,55904.0,1761785527595.528
29.0,0.0,4.0,55093.0,1761785527595.8406
28.0,0.0,5.0,56158.0,1761785527596.143
29.0,0.0,6.0,56008.0,1761785527596.5073
29.0,0.0,7.0,56153.0,1761785527596.873
126.0,1.0,0.0,55477.0,1761785527597.2185
29.0,1.0,1.0,55318.0,1761785527597.5667
29.0,1.0,2.0,55471.0,1761785527598.0845
29.0,1.0,3.0,55913.0,1761785527598.6516
29.0,1.0,4.0,55090.0,1761785527599.0718
28.0,1.0,5.0,56170.0,1761785527599.517
29.0,1.0,6.0,56031.0,1761785527599.953
29.0,1.0,7.0,56165.0,1761785527600.3674
126.0,0.0,0.0,55485.0,1761785527600.8013
29.0,0.0,1.0,55338.0,1761785527601.1602
29.0,0.0,2.0,55484.0,1761785527601.554
29.0,0.0,3.0,55917.0,1761785527601.9043
29.0,0.0,4.0,55105.0,1761785527602.275
